id,name,class,mass (g),mass (kg),fall,year,latitude,longitude,GeoLocation
24045,Trenton,"Iron, IIIAB",505000,505,Found,1858,43.36667,-88.13333,"(43.36667, -88.13333)"
5032,Bethlehem,H,13.9,0.0139,Fell,1859,42.53333,-73.83333,"(42.53333, -73.83333)"
11842,Harrison County,L6,680,0.68,Fell,1859,38.25,-86.16667,"(38.25, -86.16667)"
5034,Beuste,L5,2000,2,Fell,1859,43.21667,-0.23333,"(43.21667, -0.23333)"
18093,Pampanga,L5,10500,10.5,Fell,1859,15.08333,120.7,"(15.08333, 120.7)"
24021,Tombigbee River,"Iron, IIG",43000,43,Found,1859,32.23333,-88.2,"(32.23333, -88.2)"
12382,Kusiali,L6,5,0.005,Fell,1860,29.68333,78.38333,"(29.68333, 78.38333)"
23663,Sologne,H5,54,0.054,Fell,1860,47.36667,1.73333,"(47.36667, 1.73333)"
12294,Kheragur,L6,450,0.45,Fell,1860,26.95,77.88333,"(26.95, 77.88333)"
463,Alessandria,H5,908,0.908,Fell,1860,44.88333,8.75,"(44.88333, 8.75)"
24171,Victoria West,"Iron, IAB-sHL",2950,2.95,Found,1860,-31.7,23.75,"(-31.7, 23.75)"
15433,Marshall County,"Iron, IIIAB",6800,6.8,Found,1860,37,-88.25,"(37.0, -88.25)"
5438,Coopertown,"Iron, IIIE",16800,16.8,Found,1860,36.43333,-87,"(36.43333, -87.0)"
7640,Dhurmsala,LL6,32000,32,Fell,1860,32.23333,76.46667,"(32.23333, 76.46667)"
12399,La Grange,"Iron, IVA",50800,50.8,Found,1860,38.4,-85.36667,"(38.4, -85.36667)"
5379,Cleveland,"Iron, IIIAB",115000,115,Found,1860,34.88333,-84.78333,"(34.88333, -84.78333)"
16953,New Concord,L6,230000,230,Fell,1860,40,-81.76667,"(40.0, -81.76667)"
15469,Meerut,H5,22,0.022,Fell,1861,29.01667,77.8,"(29.01667, 77.8)"
5251,Cañellas,H4,945,0.945,Fell,1861,41.25,1.66667,"(41.25, 1.66667)"
11206,Grosnaja,CV3,3500,3.5,Fell,1861,43.66667,45.38333,"(43.66667, 45.38333)"
5183,Butsura,H6,29000,29,Fell,1861,27.08333,84.08333,"(27.08333, 84.08333)"
14762,Lutschaunig's Stone,L6,100000,100,Found,1861,-27,-70,"(-27.0, -70.0)"
24142,Vaca Muerta,Mesosiderite-A1,3828000,3828,Found,1861,-25.75,-70.5,"(-25.75, -70.5)"
23508,Sevilla,LL4,180,0.18,Fell,1862,37.41667,-6,"(37.41667, -6.0)"
12340,Kokomo,"Iron, IVB",1800,1.8,Found,1862,40.48333,-86.36667,"(40.48333, -86.36667)"
15485,Menow,H4,10500,10.5,Fell,1862,53.18333,13.15,"(53.18333, 13.15)"
18899,Pulsora,H5,560,0.56,Fell,1863,23.36667,75.18333,"(23.36667, 75.18333)"
24022,Tomhannock Creek,H5,1500,1.5,Found,1863,42.88333,-73.6,"(42.88333, -73.6)"
15402,Manbhoom,LL6,1700,1.7,Fell,1863,23.05,86.7,"(23.05, 86.7)"
23584,Shytal,L6,3200,3.2,Fell,1863,24.33333,90.16667,"(24.33333, 90.16667)"
23085,St. Francois County,"Iron, IC",3600,3.6,Found,1863,37.75,-90.5,"(37.75, -90.5)"
23652,Smith's Mountain,"Iron, IIIAB",5000,5,Found,1863,36.41667,-80,"(36.41667, -80.0)"
5178,Buschhof,L6,5000,5,Fell,1863,46.45,25.78333,"(46.45, 25.78333)"
24199,Wairarapa Valley,H6,6000,6,Found,1863,-41.31667,175.13333,"(-41.31667, 175.13333)"
22788,Russel Gulch,"Iron, IIIAB",13200,13.2,Found,1863,39.8,-105.5,"(39.8, -105.5)"
24038,Tourinnes-la-Grosse,L6,14500,14.5,Fell,1863,50.78333,4.76667,"(50.78333, 4.76667)"
5442,Copiapo,"Iron, IAB-MG",20000,20,Found,1863,-27.3,-70.4,"(-27.3, -70.4)"
18822,Pillistfer,EL6,23250,23.25,Fell,1863,58.66667,25.73333,"(58.66667, 25.73333)"
17976,Obernkirchen,"Iron, IVA",41000,41,Found,1863,52.26667,9.1,"(52.26667, 9.1)"
24194,Wabar,"Iron, IIIAB",2550000,2550,Found,1863,21.49972,50.47222,"(21.49972, 50.47222)"
4919,Bacubirito,"Iron, ungrouped",22000000,22000,Found,1863,26.2,-107.83333,"(26.2, -107.83333)"
7659,Dolgovoli,L6,1600,1.6,Fell,1864,50.75,25.3,"(50.75, 25.3)"
16945,Nerft,L6,10250,10.25,Fell,1864,56.5,21.5,"(56.5, 21.5)"
18026,Orgueil,CI1,14000,14,Fell,1864,43.88333,1.38333,"(43.88333, 1.38333)"
23798,Tamentit,"Iron, IIIAB",510000,510,Found,1864,27.71667,-0.25,"(27.71667, -0.25)"
6643,Dellys,Iron,76,0.076,Found,1865,36.91667,3.91667,"(36.91667, 3.91667)"
24168,Vernon County,H6,1500,1.5,Fell,1865,43.5,-91.16667,"(43.5, -91.16667)"
10948,Gopalpur,H6,1600,1.6,Fell,1865,24.23333,89.05,"(24.23333, 89.05)"
7745,Dundrum,H5,2270,2.27,Fell,1865,52.55,-8.03333,"(52.55, -8.03333)"
16841,Muddoor,L5,4400,4.4,Fell,1865,12.63333,77.01667,"(12.63333, 77.01667)"
23530,Shergotty,Martian (shergottite),5000,5,Fell,1865,24.55,84.83333,"(24.55, 84.83333)"
23760,Supuhee,H6,7235,7.235,Fell,1865,26.71667,84.21667,"(26.71667, 84.21667)"
4899,Aumale,L6,50000,50,Fell,1865,36.16667,3.66667,"(36.16667, 3.66667)"
12072,Jamkheir,H6,22,0.022,Fell,1866,18.75,75.33333,"(18.75, 75.33333)"
22787,Rushville,L5,50,0.05,Found,1866,39.61667,-85.45,"(39.61667, -85.45)"
6638,Dehesa,"Iron, ungrouped",280,0.28,Found,1866,-33.5,-70.5,"(-33.5, -70.5)"
18858,Pokhra,H5,350,0.35,Fell,1866,26.71667,82.66667,"(26.71667, 82.66667)"
24104,Udipi,H5,3600,3.6,Fell,1866,13.48333,74.78333,"(13.48333, 74.78333)"
23092,St. Mesmin,LL6,8300,8.3,Fell,1866,48.45,3.93333,"(48.45, 3.93333)"
10176,Frankfort (iron),"Iron, IIIAB",10900,10.9,Found,1866,38.2,-84.83333,"(38.2, -84.83333)"
23667,Sone,H5,17100,17.1,Fell,1866,35.16667,135.33333,"(35.16667, 135.33333)"
5252,Cangas de Onis,H5,34000,34,Fell,1866,43.38333,-5.15,"(43.38333, -5.15)"
12211,Juncal,"Iron, IIIAB",104000,104,Found,1866,-26,-69.25,"(-26.0, -69.25)"
4982,Bear Creek,"Iron, IIIAB",227000,227,Found,1866,39.6,-105.3,"(39.6, -105.3)"
12335,Knyahinya,L/LL5,500000,500,Fell,1866,48.9,22.4,"(48.9, 22.4)"
4929,Ballarat,"Iron, IAB complex",15,0.015,Found,1867,-37.57083,143.82533,"(-37.57083, 143.82533)"
12296,Khetri,H6,100,0.1,Fell,1867,28.01667,75.81667,"(28.01667, 75.81667)"
4894,Auburn,"Iron, IIG",3630,3.63,Found,1867,32.63333,-85.5,"(32.63333, -85.5)"
18045,Otomi,H,6510,6.51,Fell,1867,38.4,140.35,"(38.4, 140.35)"
23778,Tadjera,L5,9000,9,Fell,1867,36.18333,5.41667,"(36.18333, 5.41667)"
23466,Scottsville,"Iron, IIAB",10000,10,Found,1867,36.76667,-86.16667,"(36.76667, -86.16667)"
5188,Cacaria,"Iron, IIIAB",41400,41.4,Found,1867,24.5,-104.8,"(24.5, -104.8)"
5285,Casas Grandes,"Iron, IIIAB",1545000,1545,Found,1867,30.4,-107.8,"(30.4, -107.8)"
18851,Pnompehn,L6,96,0.096,Fell,1868,11.58333,104.91667,"(11.58333, 104.91667)"
10177,Frankfort (stone),Howardite,650,0.65,Fell,1868,34.48333,-87.83333,"(34.48333, -87.83333)"
14675,Lodran,Lodranite,1000,1,Fell,1868,29.53333,71.8,"(29.53333, 71.8)"
5513,Daniel's Kuil,EL6,1064,1.064,Fell,1868,-28.2,24.56667,"(-28.2, 24.56667)"
16759,Moti-ka-nagla,H6,1500,1.5,Fell,1868,26.83333,77.33333,"(26.83333, 77.33333)"
23626,Slavetic,H5,1708,1.708,Fell,1868,45.68333,15.6,"(45.68333, 15.6)"
5514,Danville,L6,2000,2,Fell,1868,34.4,-87.06667,"(34.4, -87.06667)"
10938,Goalpara,Ureilite,2700,2.7,Found,1868,26.16667,90.6,"(26.16667, 90.6)"
14715,Losttown,"Iron, IID",3000,3,Found,1868,34.25,-84.5,"(34.25, -84.5)"
23188,Sauguis,L6,4000,4,Fell,1868,43.15,-0.85,"(43.15, -0.85)"
18805,Pevensey,LL5,4300,4.3,Found,1868,-34.78333,144.66667,"(-34.78333, 144.66667)"
18030,Ornans,CO3.4,6000,6,Fell,1868,47.11667,6.15,"(47.11667, 6.15)"
23123,San Francisco del Mezquital,"Iron, IIAB",7500,7.5,Found,1868,23.48333,-104.36667,"(23.48333, -104.36667)"
16762,Motta di Conti,H4,9150,9.15,Fell,1868,45.2,8.5,"(45.2, 8.5)"
16806,Mount Vernon,"Pallasite, PMG",159000,159,Found,1868,36.93333,-87.4,"(36.93333, -87.4)"
18901,Pultusk,H5,250000,250,Fell,1868,52.76667,21.26667,"(52.76667, 21.26667)"
30370,Yorktown (New York),L5,250,0.25,Fell,1869,41.28333,-73.81667,"(41.28333, -73.81667)"
14753,Lumpkin,L6,340,0.34,Fell,1869,32.03333,-84.76667,"(32.03333, -84.76667)"
23112,Salt Lake City,H5,875,0.875,Found,1869,40.91667,-111.66667,"(40.91667, -111.66667)"
2302,Angra dos Reis (stone),Angrite,1500,1.5,Fell,1869,-22.96667,-44.31667,"(-22.96667, -44.31667)"
12353,Krähenberg,LL5,16500,16.5,Fell,1869,49.32694,7.46472,"(49.32694, 7.46472)"
11878,Hessle,H5,20000,20,Fell,1869,59.85,17.66667,"(59.85, 17.66667)"
24011,Tjabe,H6,20000,20,Fell,1869,-7.08333,111.53333,"(-7.08333, 111.53333)"
23535,Shingle Springs,"Iron, ungrouped",39000,39,Found,1869,38.66667,-120.93333,"(38.66667, -120.93333)"
23716,Staunton,"Iron, IIIE",43500,43.5,Found,1869,38.21667,-79.05,"(38.21667, -79.05)"
12284,Kernouve,H6,80000,80,Fell,1869,48.11667,-3.08333,"(48.11667, -3.08333)"
5263,Caperr,"Iron, IIIAB",113900,113.9,Found,1869,-45.28333,-70.48333,"(-45.28333, -70.48333)"
12047,Iron Creek,"Iron, IIIAB",175000,175,Found,1869,53,-112,"(53.0, -112.0)"
5366,Cincinnati,"Iron, IIAB",1500,1.5,Found,1870,39.11667,-84.5,"(39.11667, -84.5)"
11992,Ibbenbüren,Diogenite,2000,2,Fell,1870,52.28333,7.7,"(52.28333, 7.7)"
16935,Nedagolla,"Iron, ungrouped",4500,4.5,Fell,1870,18.68333,83.48333,"(18.68333, 83.48333)"
5185,Cabezo de Mayo,L/LL6,25000,25,Fell,1870,37.98333,-1.16667,"(37.98333, -1.16667)"
12022,Ilimaes (iron),"Iron, IIIAB",51700,51.7,Found,1870,-26,-70,"(-26.0, -70.0)"
15463,McKinney,L4,150000,150,Found,1870,33.18333,-96.71667,"(33.18333, -96.71667)"
17981,Oczeretna,H4,130,0.13,Found,1871,49.31667,31.51667,"(49.31667, 31.51667)"
22641,Roda,Diogenite,400,0.4,Fell,1871,42.3,0.55,"(42.3, 0.55)"
5479,Cuba,"Iron, IAB?",1500,1.5,Found,1871,22,-80,"(22.0, -80.0)"
12408,Laborel,H5,3833,3.833,Fell,1871,44.28333,5.58333,"(44.28333, 5.58333)"
23472,Searsmont,H5,5400,5.4,Fell,1871,44.36667,-69.2,"(44.36667, -69.2)"
4935,Bandong,LL6,11500,11.5,Fell,1871,-6.91667,107.6,"(-6.91667, 107.6)"
12045,Iquique,"Iron, IVB",12500,12.5,Found,1871,-20.18333,-69.73333,"(-20.18333, -69.73333)"
7757,Dyalpur,Ureilite,300,0.3,Fell,1872,26.25,82,"(26.25, 82.0)"
18034,Orvinio,H6,3400,3.4,Fell,1872,42.13333,12.93333,"(42.13333, 12.93333)"
16943,Nenntmannsdorf,"Iron, IIAB",12500,12.5,Found,1872,50.96667,13.95,"(50.96667, 13.95)"
23898,Tennasilm,L4,28500,28.5,Fell,1872,58.03333,26.95,"(58.03333, 26.95)"
12455,Lancé,CO3.5,51700,51.7,Fell,1872,47.7,1.06667,"(47.7, 1.06667)"
23160,Santa Apolonia,"Iron, IIIAB",1316000,1316,Found,1872,19.21667,-98.3,"(19.21667, -98.3)"
23161,Santa Barbara,L4,400,0.4,Fell,1873,-29.2,-51.86667,"(-29.2, -51.86667)"
462,Aleppo,L6,3200,3.2,Fell,1873,36.23333,37.13333,"(36.23333, 37.13333)"
24185,Virba,L6,3600,3.6,Fell,1873,43.53333,22.63333,"(43.53333, 22.63333)"
12085,Jhung,L5,5900,5.9,Fell,1873,31.3,72.38333,"(31.3, 72.38333)"
7739,Duel Hill (1873),"Iron, IAB-MG",11300,11.3,Found,1873,35.85,-82.7,"(35.85, -82.7)"
12288,Khairpur,EL6,13600,13.6,Fell,1873,29.53333,72.3,"(29.53333, 72.3)"
5362,Chulafinnee,"Iron, IIIAB",16220,16.22,Found,1873,33.5,-85.66667,"(33.5, -85.66667)"
24195,Waconda,L6,50000,50,Found,1873,39.33333,-98.16667,"(39.33333, -98.16667)"
23694,Ssyromolotovo,"Iron, IIIAB",217000,217,Found,1873,58.61667,98.93333,"(58.61667, 98.93333)"
5190,Cachiyuyal,"Iron, IIIE",2500,2.5,Found,1874,-25,-69.5,"(-25.0, -69.5)"
12282,Kerilis,H5,5000,5,Fell,1874,48.4,-3.3,"(48.4, -3.3)"
5291,Castalia,H5,7300,7.3,Fell,1874,36.08333,-78.06667,"(36.08333, -78.06667)"
5432,Coolac,"Iron, IAB-MG",19280,19.28,Found,1874,-34.96667,148.125,"(-34.96667, 148.125)"
5182,Butler,"Iron, ungrouped",41000,41,Found,1874,38.3,-94.36667,"(38.3, -94.36667)"
23509,Sevrukovo,L5,101000,101,Fell,1874,50.61667,36.6,"(50.61667, 36.6)"
16892,Nagaria,Eucrite-cm,20,0.02,Fell,1875,26.98333,78.21667,"(26.98333, 78.21667)"
464,Alexander County,"Iron, IAB complex",192,0.192,Found,1875,35.75,-81.25,"(35.75, -81.25)"
10080,Feid Chair,H4,380,0.38,Fell,1875,36.88333,8.45,"(36.88333, 8.45)"
30413,Zsadany,H5,552,0.552,Fell,1875,46.93333,21.5,"(46.93333, 21.5)"
16747,Mornans,H5,1300,1.3,Fell,1875,44.6,5.13333,"(44.6, 5.13333)"
23503,Serrania de Varas,"Iron, IVA",1500,1.5,Found,1875,-24.55,-69.06667,"(-24.55, -69.06667)"
23616,Sitathali,H5,1600,1.6,Fell,1875,20.91667,82.58333,"(20.91667, 82.58333)"
30351,Yardea,"Iron, IAB-MG",3290,3.29,Found,1875,-32.45,135.55,"(-32.45, 135.55)"
5256,Canyon City,"Iron, IIIAB",8600,8.6,Found,1875,40.9,-123.1,"(40.9, -123.1)"
15472,Mejillones,"Iron, IIAB",14830,14.83,Found,1875,-23.1,-70.5,"(-23.1, -70.5)"
11901,Homestead,L5,230000,230,Fell,1875,41.8,-91.86667,"(41.8, -91.86667)"
17001,North Chile,"Iron, IIAB",300000,300,Found,1875,-23,-69,"(-23.0, -69.0)"
23162,Santa Catharina,"Iron, IAB-ung",7000000,7000,Found,1875,-26.21667,-48.6,"(-26.21667, -48.6)"
16986,Nochtuisk,Iron,8,0.008,Found,1876,59.98333,117.58333,"(59.98333, 117.58333)"
24164,Verkhne Dnieprovsk,"Iron, IIE",70,0.07,Found,1876,48.63333,34.36667,"(48.63333, 34.36667)"
22637,Rochester,H6,340,0.34,Fell,1876,41.08333,-86.28333,"(41.08333, -86.28333)"
12207,Judesegeri,H6,680,0.68,Fell,1876,12.85,76.8,"(12.85, 76.8)"
24154,Vavilovka,LL6,1932,1.932,Fell,1876,46.15,32.83333,"(46.15, 32.83333)"
22773,Rowton,"Iron, IIIAB",3500,3.5,Fell,1876,52.76667,-2.51667,"(52.76667, -2.51667)"
15408,Mantos Blancos,"Iron, IVA",10300,10.3,Found,1876,-23.45,-70.11667,"(-23.45, -70.11667)"
23712,Ställdalen,H5,34000,34,Fell,1876,59.93333,14.95,"(59.93333, 14.95)"
4915,Babb's Mill (Blake's Iron),"Iron, ungrouped",136000,136,Found,1876,36.3,-82.88333,"(36.3, -82.88333)"
16843,Mühlau,OC,5,0.005,Found,1877,47.28333,11.41667,"(47.28333, 11.41667)"
5037,Bhagur,L6,18,0.018,Fell,1877,20.88333,74.83333,"(20.88333, 74.83333)"
12173,Jodzie,Howardite,30,0.03,Fell,1877,55.7,24.4,"(55.7, 24.4)"
11986,Hungen,H6,112,0.112,Fell,1877,50.3,8.91667,"(50.3, 8.91667)"
5286,Casey County,"Iron, IAB-MG",723,0.723,Found,1877,37.25,-85,"(37.25, -85.0)"
24215,Warrenton,CO3.7,1600,1.6,Fell,1877,38.68333,-91.15,"(38.68333, -91.15)"
5474,Cronstad,H5,3650,3.65,Fell,1877,-27.7,27.3,"(-27.7, 27.3)"
5500,Cynthiana,L/LL4,6000,6,Fell,1877,38.4,-84.25,"(38.4, -84.25)"
23661,Soko-Banja,LL4,80000,80,Fell,1877,43.66667,21.86667,"(43.66667, 21.86667)"
14752,Lujan,Iron,50,0.05,Found,1878,-34.66667,-59.36667,"(-34.66667, -59.36667)"
12394,La Charca,OC,399,0.399,Fell,1878,20.66667,-101.28333,"(20.66667, -101.28333)"
30367,York (iron),"Iron, IIIAB",835,0.835,Found,1878,40.75,-97.5,"(40.75, -97.5)"
11824,Haraiya,Eucrite-mmict,1000,1,Fell,1878,26.8,82.53333,"(26.8, 82.53333)"
15489,Mern,L6,4000,4,Fell,1878,55.05,12.06667,"(55.05, 12.06667)"
5511,Dandapur,L6,5650,5.65,Fell,1878,26.91667,83.96667,"(26.91667, 83.96667)"
22376,Rakovka,L6,9000,9,Fell,1878,52.98333,37.03333,"(52.98333, 37.03333)"
23989,Tieschitz,H/L3.6,28000,28,Fell,1878,49.6,17.11667,"(49.6, 17.11667)"
5087,Bluff (a),L5,153300,153.3,Found,1878,29.87861,-96.87222,"(29.87861, -96.87222)"
5246,Campo de Pucara (iron),Iron,41,0.041,Found,1879,-27.66667,-67.11667,"(-27.66667, -67.11667)"
16969,Niagara,"Iron, IAB-sLL",115,0.115,Found,1879,48,-97.93333,"(48.0, -97.93333)"
24020,Tomatlan,H6,900,0.9,Fell,1879,20.16667,-105.21667,"(20.16667, -105.21667)"
14647,Lick Creek,"Iron, IIAB",1240,1.24,Found,1879,35.66667,-80.25,"(35.66667, -80.25)"
10936,Gnadenfrei,H5,1750,1.75,Fell,1879,50.66667,16.76667,"(50.66667, 16.76667)"
12056,Itapicuru-Mirim,H5,2024,2.024,Fell,1879,-3.4,-44.33333,"(-3.4, -44.33333)"
15392,Makarewa,L6,2300,2.3,Found,1879,-46.31667,168.4,"(-46.31667, 168.4)"
12392,La Bécasse,L6,2800,2.8,Fell,1879,47.08333,1.75,"(47.08333, 1.75)"
16989,Nogoya,CM2,4000,4,Fell,1879,-32.36667,-59.83333,"(-32.36667, -59.83333)"
12236,Kalumbi,L6,4500,4.5,Fell,1879,17.83333,73.98333,"(17.83333, 73.98333)"
6656,Densmore (1879),L6,37200,37.2,Found,1879,39.65,-99.68333,"(39.65, -99.68333)"
5509,Dalton,"Iron, IIIAB",53000,53,Found,1879,34.8,-84.98333,"(34.8, -84.98333)"
23897,Tenham,L6,160000,160,Fell,1879,-25.73333,142.95,"(-25.73333, 142.95)"
10059,Estherville,Mesosiderite-A3/4,320000,320,Fell,1879,43.41667,-94.83333,"(43.41667, -94.83333)"
1,Aachen,L5,21,0.021,Fell,1880,50.775,6.08333,"(50.775, 6.08333)"
5344,Chetrinahatti,Stone-uncl,72,0.072,Fell,1880,14.5,76.5,"(14.5, 76.5)"
23789,Takenouchi,H5,720,0.72,Fell,1880,35.38333,134.9,"(35.38333, 134.9)"
22398,Ratyn,Stone-uncl,910,0.91,Fell,1880,52.2,17.98333,"(52.2, 17.98333)"
24323,Wittekrantz,L5,2200,2.2,Fell,1880,-32.5,23,"(-32.5, 23.0)"
5402,Colfax,"Iron, IAB-ung",2300,2.3,Found,1880,35.3,-81.73333,"(35.3, -81.73333)"
2294,Andhara,Stone-uncl,2700,2.7,Fell,1880,26.58333,85.56667,"(26.58333, 85.56667)"
16844,Muizenberg,L6,4610,4.61,Found,1880,-34.1,18.46667,"(-34.1, 18.46667)"
14644,Lexington County,"Iron, IAB-MG",4760,4.76,Found,1880,34,-81.25,"(34.0, -81.25)"
11194,Greenbrier County,"Iron, IIIAB",5000,5,Found,1880,37.83333,-80.31667,"(37.83333, -80.31667)"
5050,Bingera,"Iron, IIAB",10841,10.841,Found,1880,-29.88333,150.56667,"(-29.88333, 150.56667)"
7761,Eagle Station,"Pallasite, PES",36000,36,Found,1880,38.61667,-84.96667,"(38.61667, -84.96667)"
24162,Veramin,Mesosiderite-B2,54000,54,Fell,1880,35.33333,51.63333,"(35.33333, 51.63333)"
12062,Ivanpah,"Iron, IIIAB",58000,58,Found,1880,35.33333,-115.31667,"(35.33333, -115.31667)"
18832,Piquetberg,H,37,0.037,Fell,1881,-32.86667,18.71667,"(-32.86667, 18.71667)"
16632,Middlesbrough,L6,1600,1.6,Fell,1881,54.56667,-1.16667,"(54.56667, -1.16667)"
18068,Pacula,L6,3400,3.4,Fell,1881,21.05,-99.3,"(21.05, -99.3)"
11208,Grossliebenthal,L6,8000,8,Fell,1881,46.35,30.58333,"(46.35, 30.58333)"
5453,Costilla Peak,"Iron, IIIAB",35500,35.5,Found,1881,36.83333,-105.23333,"(36.83333, -105.23333)"
5351,Chilkoot,"Iron, IIIAB",43000,43,Found,1881,59.33333,-136,"(59.33333, -136.0)"
24283,Winburg,"Iron, IC-an",50000,50,Found,1881,-28.5,27,"(-28.5, 27.0)"
23978,Thunda,"Iron, IIIAB",62100,62.1,Found,1881,-25.7,143.05,"(-25.7, 143.05)"
380,Admire,"Pallasite, PMG",180000,180,Found,1881,38.7,-96.1,"(38.7, -96.1)"
14656,Linville,"Iron, IAB-sHH",442,0.442,Found,1882,35.86667,-81.91667,"(35.86667, -81.91667)"
18834,Pirgunje,L6,842,0.842,Fell,1882,25.8,88.45,"(25.8, 88.45)"
18177,Pavlovka,Howardite,2000,2,Fell,1882,52.03333,43,"(52.03333, 43.0)"
23121,San Cristobal,"Iron, IAB-ung",5000,5,Found,1882,-23.43333,-69.5,"(-23.43333, -69.5)"
10836,Fukutomi,L5,11620,11.62,Fell,1882,33.18333,130.2,"(33.18333, 130.2)"
22389,Rancho de la Pila (1882),"Iron, IIIAB",46500,46.5,Found,1882,24.11667,-104.3,"(24.11667, -104.3)"
11880,Hex River Mountains,"Iron, IIAB",60000,60,Found,1882,-33.31667,19.61667,"(-33.31667, 19.61667)"
16709,Mocs,L5-6,300000,300,Fell,1882,46.8,24.03333,"(46.8, 24.03333)"
5136,Brenham,"Pallasite, PMG-an",4300000,4300,Found,1882,37.5825,-99.16361,"(37.5825, -99.16361)"
374,Adalia,Eucrite-mmict,1,0.001,Found,1883,36.9,30.68333,"(36.9, 30.68333)"
23600,Silverton (New South Wales),L6,350.7,0.3507,Found,1883,-31.88333,141.2,"(-31.88333, 141.2)"
23081,St. Caprais-de-Quinsac,L6,360,0.36,Fell,1883,44.75,0.05,"(44.75, 0.05)"
10037,Enon,"Iron, ungrouped",763,0.763,Found,1883,39.86667,-83.95,"(39.86667, -83.95)"
16966,Ngawi,LL3.6,1393,1.393,Fell,1883,-7.45,111.41667,"(-7.45, 111.41667)"
12081,Jenny's Creek,"Iron, IAB-MG",12000,12,Found,1883,37.9,-82.38333,"(37.9, -82.38333)"
10955,Grand Rapids,"Iron, ungrouped",51700,51.7,Found,1883,42.96667,-85.76667,"(42.96667, -85.76667)"
23172,São Julião de Moreira,"Iron, IIAB",162000,162,Found,1883,41.76611,-8.58361,"(41.76611, -8.58361)"
466,Alfianello,L6,228000,228,Fell,1883,45.26667,10.15,"(45.26667, 10.15)"
10057,Estacado,H6,290000,290,Found,1883,33.9,-101.75,"(33.9, -101.75)"
18835,Pirthalla,H6,1161,1.161,Fell,1884,29.58333,76,"(29.58333, 76.0)"
5319,Chañaral,"Iron, IIIAB",1207,1.207,Found,1884,-26.5,-70.25,"(-26.5, -70.25)"
5448,Corrizatillo,"Iron, IAB complex",1328,1.328,Found,1884,-26.03333,-70.33333,"(-26.03333, -70.33333)"
24094,Tysnes Island,H4,19860,19.86,Fell,1884,60,5.61667,"(60.0, 5.61667)"
11813,Hammond,"Iron, ungrouped",24000,24,Found,1884,44.91667,-92.43333,"(44.91667, -92.43333)"
12174,Joe Wright Mountain,"Iron, IIIAB",42600,42.6,Found,1884,35.76667,-91.5,"(35.76667, -91.5)"
15487,Merceditas,"Iron, IIIAB",42900,42.9,Found,1884,-26.33333,-70.28333,"(-26.33333, -70.28333)"
10935,Glorieta Mountain,"Pallasite, PMG-an",148000,148,Found,1884,35.6,-105.8,"(35.6, -105.8)"
7652,Djati-Pengilon,H6,166000,166,Fell,1884,-7.5,111.5,"(-7.5, 111.5)"
12341,Kokstad,"Iron, IIIE",341000,341,Found,1884,-30.55,29.41667,"(-30.55, 29.41667)"
30374,Youndegin,"Iron, IAB-MG",3800000,3800,Found,1884,-32.1,117.71667,"(-32.1, 117.71667)"
5321,Chandpur,L6,1100,1.1,Fell,1885,27.28333,79.05,"(27.28333, 79.05)"
15453,Mazapil,"Iron, IAB-sLL",4000,4,Fell,1885,24.68333,-101.68333,"(24.68333, -101.68333)"
12071,Jamestown,"Iron, IVA",4000,4,Found,1885,46.61667,-98.5,"(46.61667, -98.5)"
18174,Pavlodar (pallasite),"Pallasite, PMG-an",4500,4.5,Found,1885,51.16667,77.33333,"(51.16667, 77.33333)"
18903,Puquios,"Iron, IID",6580,6.58,Found,1885,-27.15,-69.91667,"(-27.15, -69.91667)"
14749,Lucky Hill,"Iron, IIIAB",20500,20.5,Found,1885,17.9,-77.63333,"(17.9, -77.63333)"
23872,Tanokami Mountain,"Iron, IIIE",174000,174,Found,1885,34.91667,135.96667,"(34.91667, 135.96667)"
4948,Barntrup,LL4,17,0.017,Fell,1886,52,9.1,"(52.0, 9.1)"
5128,Bradford Woods,L,762,0.762,Fell,1886,40.5,-80.08333,"(40.5, -80.08333)"
17933,Novo-Urei,Ureilite,1900,1.9,Fell,1886,54.81667,46,"(54.81667, 46.0)"
2353,Assisi,H5,2000,2,Fell,1886,43.03333,12.55,"(43.03333, 12.55)"
16902,Nammianthal,H5,4500,4.5,Fell,1886,12.28333,79.2,"(12.28333, 79.2)"
24025,Tonganoxie,"Iron, IIIAB",11800,11.8,Found,1886,39.08333,-95.11667,"(39.08333, -95.11667)"
22369,Rafrüti,"Iron, ungrouped",18200,18.2,Found,1886,47,7.83333,"(47.0, 7.83333)"
12390,Kyushu,L6,45000,45,Fell,1886,32.03333,130.63333,"(32.03333, 130.63333)"
5186,Cabin Creek,"Iron, IIIAB",48500,48.5,Fell,1886,35.5,-93.5,"(35.5, -93.5)"
12372,Kulnine,L6,55300,55.3,Found,1886,-34.15,141.78333,"(-34.15, 141.78333)"
23131,San Pedro Springs,L6,72,0.072,Found,1887,29.5,-98.5,"(29.5, -98.5)"
7727,Doyleville,H5,112,0.112,Found,1887,38.41667,-106.58333,"(38.41667, -106.58333)"
6621,De Cewsville,H6,340,0.34,Fell,1887,43,-80,"(43.0, -80.0)"
12451,Lalitpur,L6,372,0.372,Fell,1887,24.45,78.56667,"(24.45, 78.56667)"
18809,Phu Hong,H4,500,0.5,Fell,1887,11.25,108.58333,"(11.25, 108.58333)"
